nb_candidats_g;note_a_l_ecrit_g;taux_d_acces_6eme_3eme;part_presents_3eme_ordinaire_total;taux_de_reussite_g
99;11.9;89.0;94.0;93.0
80;11.9;90.0;94.0;88.0
110;11.7;94.0;99.0;91.0
108;12.0;96.0;94.0;96.0
78;10.8;94.0;91.0;87.0
147;10.1;89.0;98.0;97.0
171;10.0;93.0;96.0;83.0
69;11.4;100.0;99.0;94.0
57;12.0;91.0;98.0;91.0
69;12.7;98.0;100.0;100.0
102;11.3;83.0;100.0;90.0
38;13.0;91.0;100.0;100.0
83;9.4;85.0;95.0;76.0
92;8.7;86.0;96.0;74.0
76;9.6;82.0;99.0;79.0
94;10.6;90.0;96.0;84.0
96;12.4;91.0;99.0;97.0
91;13.6;92.0;96.0;95.0
46;11.6;89.0;98.0;89.0
81;11.5;92.0;99.0;95.0
94;11.5;96.0;97.0;93.0
108;11.7;84.0;100.0;94.0
114;13.9;97.0;100.0;100.0
32;11.4;64.0;100.0;100.0
119;12.7;86.0;95.0;96.0
112;11.6;89.0;100.0;89.0
127;11.2;94.0;99.0;93.0
149;10.8;89.0;99.0;87.0
136;12.3;95.0;99.0;90.0
75;11.3;84.0;97.0;85.0
133;12.2;90.0;98.0;93.0
142;12.1;91.0;96.0;85.0
136;11.0;96.0;96.0;90.0
115;10.4;89.0;97.0;72.0
147;11.2;95.0;97.0;85.0
250;8.4;87.0;96.0;72.0
87;12.3;84.0;98.0;100.0
139;13.3;88.0;96.0;99.0
214;10.6;90.0;97.0;84.0
96;11.3;96.0;98.0;85.0
93;10.2;93.0;98.0;82.0
72;10.4;94.0;97.0;82.0
117;10.5;94.0;100.0;85.0
80;11.3;90.0;99.0;90.0
138;14.8;96.0;99.0;100.0
111;12.9;90.0;96.0;94.0
107;12.3;91.0;97.0;92.0
105;12.5;92.0;97.0;99.0
132;10.7;88.0;97.0;81.0
109;13.4;89.0;96.0;98.0
108;12.7;88.0;98.0;98.0
148;13.6;95.0;97.0;99.0
172;13.5;91.0;100.0;95.0
106;12.1;95.0;96.0;90.0
108;11.7;89.0;99.0;95.0
147;13.3;90.0;99.0;97.0
95;10.1;84.0;100.0;86.0
111;11.8;90.0;99.0;95.0
135;9.8;88.0;100.0;87.0
265;15.9;94.0;99.0;99.0
172;16.4;97.0;100.0;100.0
119;14.6;88.0;99.0;100.0
78;16.1;84.0;100.0;100.0
146;16.4;80.0;95.0;100.0
166;14.9;92.0;95.0;100.0
89;13.0;87.0;100.0;96.0
244;14.8;93.0;97.0;100.0
92;11.3;91.0;99.0;84.0
165;12.9;91.0;92.0;99.0
136;11.6;91.0;99.0;95.0
96;11.1;87.0;97.0;89.0
93;10.6;96.0;98.0;95.0
119;13.1;96.0;100.0;100.0
80;14.7;76.0;98.0;100.0
73;12.9;98.0;96.0;100.0
127;10.4;86.0;97.0;90.0
86;10.3;79.0;98.0;80.0
71;11.9;96.0;100.0;96.0
162;10.1;92.0;99.0;82.0
97;10.3;89.0;95.0;79.0
104;11.7;84.0;98.0;96.0
168;10.5;90.0;100.0;82.0
88;11.4;92.0;97.0;94.0
84;10.5;85.0;97.0;92.0
49;10.7;93.0;91.0;86.0
79;9.5;91.0;95.0;85.0
157;14.6;85.0;99.0;99.0
106;8.9;87.0;99.0;88.0
119;9.4;81.0;94.0;81.0
155;10.8;89.0;93.0;85.0
89;10.7;89.0;92.0;82.0
98;8.7;81.0;95.0;80.0
124;10.8;97.0;97.0;82.0
57;9.5;94.0;100.0;74.0
60;11.5;94.0;94.0;88.0
55;12.5;93.0;100.0;91.0
129;11.3;94.0;98.0;93.0
68;9.6;89.0;99.0;88.0
69;11.6;89.0;97.0;91.0
201;12.1;97.0;98.0;99.0
272;13.2;93.0;97.0;99.0
126;12.9;94.0;93.0;95.0
75;11.1;91.0;97.0;91.0
74;9.5;86.0;95.0;95.0
154;12.9;93.0;97.0;99.0
84;11.1;95.0;99.0;80.0
82;10.4;95.0;95.0;88.0
222;13.4;92.0;97.0;98.0
78;11.6;93.0;98.0;99.0
88;14.5;91.0;98.0;100.0
104;12.6;91.0;96.0;100.0
53;13.3;85.0;100.0;96.0
47;12.7;90.0;95.0;94.0
202;10.6;91.0;96.0;92.0
151;11.7;98.0;98.0;92.0
108;11.4;94.0;98.0;96.0
171;10.0;90.0;98.0;82.0
114;10.7;95.0;100.0;85.0
142;10.9;94.0;97.0;93.0
130;10.4;95.0;97.0;91.0
156;11.2;95.0;97.0;94.0
95;10.3;91.0;94.0;87.0
124;10.9;93.0;98.0;91.0
51;10.8;95.0;98.0;92.0
158;13.3;95.0;98.0;99.0
110;10.3;92.0;94.0;80.0
85;11.0;91.0;99.0;96.0
69;9.5;87.0;94.0;83.0
99;11.1;90.0;99.0;81.0
197;12.4;86.0;99.0;99.0
120;10.4;84.0;100.0;79.0
122;12.6;95.0;98.0;99.0
141;9.9;91.0;99.0;82.0
177;9.3;94.0;98.0;79.0
78;11.4;93.0;99.0;87.0
73;8.5;89.0;92.0;73.0
80;10.7;95.0;99.0;98.0
60;10.6;84.0;100.0;92.0
74;8.3;90.0;95.0;76.0
100;11.2;92.0;91.0;83.0
71;12.1;76.0;100.0;94.0
36;11.6;70.0;100.0;89.0
90;10.0;94.0;96.0;78.0
81;9.3;98.0;100.0;74.0
164;12.6;86.0;99.0;94.0
81;9.4;96.0;98.0;88.0
130;9.9;98.0;98.0;77.0
120;9.7;95.0;99.0;85.0
136;10.8;90.0;97.0;88.0
123;8.4;86.0;95.0;83.0
37;13.0;84.0;100.0;100.0
66;11.1;100.0;100.0;100.0
41;10.3;97.0;100.0;95.0
59;8.1;84.0;92.0;81.0
38;10.6;93.0;100.0;82.0
56;10.9;91.0;97.0;93.0
33;10.1;89.0;97.0;85.0
95;9.7;91.0;94.0;85.0
76;9.3;93.0;100.0;83.0
113;8.8;88.0;99.0;86.0
60;10.7;82.0;99.0;93.0
40;8.6;91.0;98.0;72.0
75;8.0;89.0;95.0;84.0
125;10.2;94.0;97.0;90.0
142;11.5;92.0;97.0;99.0
70;10.9;94.0;99.0;93.0
38;10.2;78.0;95.0;95.0
143;8.3;86.0;92.0;83.0
131;10.0;85.0;89.0;90.0
118;11.7;85.0;99.0;100.0
88;13.6;85.0;100.0;99.0
57;11.7;88.0;100.0;100.0
149;8.7;91.0;94.0;87.0
128;7.6;86.0;90.0;71.0
102;7.9;78.0;94.0;88.0
87;6.9;83.0;95.0;63.0
189;10.2;93.0;97.0;89.0
116;10.8;87.0;97.0;97.0
173;8.9;90.0;96.0;84.0
156;9.1;89.0;98.0;88.0
122;9.3;86.0;92.0;80.0
111;7.3;74.0;99.0;85.0
153;9.9;91.0;95.0;93.0
249;9.6;88.0;97.0;88.0
90;8.6;78.0;94.0;92.0
91;13.6;90.0;100.0;100.0
197;11.8;94.0;98.0;99.0
73;9.5;90.0;95.0;92.0
190;11.9;93.0;96.0;98.0
122;9.7;90.0;96.0;80.0
82;9.7;92.0;100.0;94.0
171;15.0;90.0;99.0;99.0
163;13.4;94.0;95.0;99.0
48;11.4;97.0;100.0;96.0
45;7.7;92.0;96.0;73.0
166;10.0;93.0;96.0;86.0
105;10.4;91.0;97.0;90.0
76;9.7;95.0;100.0;92.0
59;11.2;96.0;100.0;98.0
63;10.3;96.0;98.0;92.0
54;8.2;86.0;96.0;87.0
43;10.0;86.0;91.0;91.0
108;11.5;95.0;99.0;92.0
66;11.3;91.0;96.0;82.0
122;9.2;91.0;95.0;84.0
142;8.6;85.0;94.0;81.0
53;11.8;88.0;96.0;100.0
156;9.2;86.0;95.0;88.0
120;10.8;94.0;97.0;96.0
94;10.4;89.0;95.0;84.0
110;7.9;94.0;95.0;85.0
129;9.8;90.0;95.0;81.0
66;10.4;85.0;96.0;83.0
141;9.2;92.0;92.0;79.0
105;11.1;95.0;95.0;92.0
98;9.8;86.0;97.0;82.0
160;10.6;92.0;97.0;87.0
45;9.7;86.0;100.0;91.0
92;11.8;88.0;100.0;90.0
38;12.0;95.0;100.0;97.0
144;12.4;92.0;99.0;93.0
68;11.4;86.0;99.0;85.0
210;10.6;96.0;100.0;92.0
119;11.2;91.0;99.0;97.0
94;8.0;91.0;91.0;67.0
228;11.7;96.0;99.0;94.0
118;11.6;93.0;97.0;90.0
215;9.1;93.0;96.0;86.0
102;11.2;93.0;99.0;96.0
76;6.8;89.0;88.0;80.0
131;10.5;92.0;96.0;92.0
73;10.8;87.0;97.0;99.0
119;9.4;82.0;98.0;97.0
130;10.5;80.0;96.0;81.0
114;7.9;88.0;90.0;87.0
176;8.6;92.0;98.0;86.0
132;10.4;88.0;97.0;86.0
83;8.6;92.0;93.0;76.0
77;7.3;80.0;89.0;90.0
126;10.5;97.0;96.0;96.0
115;9.3;89.0;93.0;90.0
150;9.3;92.0;89.0;83.0
132;8.2;88.0;92.0;89.0
251;10.5;97.0;97.0;90.0
210;10.0;95.0;97.0;95.0
117;9.3;89.0;89.0;78.0
160;7.6;95.0;97.0;78.0
87;8.8;90.0;95.0;82.0
106;6.5;90.0;94.0;64.0
125;10.2;88.0;99.0;91.0
107;8.7;89.0;98.0;81.0
77;9.5;93.0;95.0;82.0
82;8.3;89.0;97.0;87.0
63;8.6;78.0;80.0;87.0
138;9.2;94.0;94.0;91.0
83;8.2;86.0;91.0;90.0
141;10.0;96.0;95.0;91.0
153;10.1;94.0;95.0;91.0
177;13.3;92.0;99.0;100.0
101;11.9;90.0;96.0;100.0
123;10.4;93.0;95.0;93.0
118;13.4;86.0;99.0;100.0
202;10.7;93.0;97.0;94.0
184;10.8;91.0;98.0;94.0
190;10.6;96.0;95.0;82.0
73;6.3;85.0;93.0;73.0
108;11.5;95.0;97.0;94.0
121;10.4;99.0;96.0;90.0
57;11.5;85.0;100.0;100.0
81;11.5;96.0;98.0;88.0
133;11.4;95.0;96.0;83.0
56;8.8;84.0;100.0;84.0
63;9.2;89.0;95.0;97.0
120;10.0;95.0;98.0;98.0
100;11.1;96.0;96.0;93.0
33;8.3;89.0;94.0;94.0
63;9.1;91.0;98.0;83.0
58;9.6;85.0;100.0;86.0
83;7.4;84.0;98.0;76.0
84;10.1;92.0;93.0;88.0
99;10.1;83.0;97.0;86.0
153;12.8;86.0;97.0;99.0
30;12.3;94.0;100.0;100.0
40;11.9;98.0;100.0;95.0
119;12.8;97.0;97.0;98.0
55;10.6;91.0;97.0;89.0
44;11.3;92.0;98.0;86.0
34;9.3;80.0;90.0;88.0
35;10.1;81.0;86.0;77.0
109;11.6;89.0;97.0;88.0
44;11.4;90.0;100.0;89.0
118;10.8;90.0;95.0;86.0
103;8.9;84.0;97.0;75.0
66;9.5;87.0;99.0;77.0
96;9.9;95.0;95.0;95.0
45;9.4;97.0;94.0;84.0
199;10.1;93.0;98.0;85.0
143;12.6;87.0;96.0;99.0
57;10.4;85.0;100.0;75.0
116;9.8;93.0;94.0;91.0
83;9.6;87.0;94.0;99.0
80;10.3;92.0;100.0;82.0
226;10.9;88.0;97.0;96.0
39;11.2;96.0;100.0;97.0
75;9.5;87.0;97.0;83.0
121;12.4;83.0;99.0;99.0
88;10.9;94.0;98.0;91.0
103;9.1;93.0;93.0;84.0
45;8.6;97.0;100.0;82.0
68;10.6;80.0;96.0;82.0
66;10.5;93.0;100.0;95.0
81;9.7;73.0;96.0;81.0
225;11.3;91.0;99.0;94.0
104;10.9;97.0;100.0;91.0
116;9.8;93.0;97.0;87.0
55;9.8;89.0;98.0;98.0
167;11.5;89.0;99.0;98.0
39;11.2;90.0;100.0;92.0
58;10.3;83.0;100.0;95.0
43;11.4;73.0;95.0;91.0
42;12.0;88.0;98.0;98.0
128;11.1;88.0;95.0;85.0
140;10.8;89.0;98.0;93.0
159;10.4;94.0;97.0;86.0
37;9.5;77.0;100.0;86.0
149;10.5;97.0;96.0;88.0
50;11.5;83.0;100.0;100.0
48;11.8;86.0;98.0;100.0
40;9.7;93.0;95.0;90.0
44;11.1;94.0;94.0;86.0
45;10.0;100.0;98.0;98.0
43;10.8;100.0;98.0;100.0
100;9.3;92.0;98.0;92.0
125;9.5;92.0;95.0;82.0
47;11.0;89.0;100.0;100.0
40;11.1;83.0;89.0;92.0
70;10.5;88.0;100.0;80.0
74;10.3;94.0;100.0;84.0
87;10.0;79.0;100.0;87.0
79;10.3;91.0;98.0;85.0
111;11.1;95.0;98.0;82.0
77;10.9;96.0;99.0;87.0
57;9.5;100.0;97.0;74.0
89;10.8;78.0;98.0;97.0
36;11.3;89.0;100.0;100.0
123;10.1;85.0;98.0;92.0
177;11.0;95.0;99.0;89.0
131;11.8;92.0;97.0;91.0
106;12.3;74.0;97.0;96.0
133;11.8;87.0;96.0;93.0
101;10.6;96.0;92.0;93.0
87;10.5;97.0;100.0;80.0
185;10.2;93.0;98.0;84.0
104;9.2;96.0;99.0;75.0
68;11.0;98.0;96.0;88.0
141;10.1;96.0;97.0;96.0
180;12.1;87.0;99.0;98.0
115;10.6;92.0;98.0;96.0
129;9.9;90.0;98.0;91.0
153;9.2;92.0;94.0;78.0
94;9.4;94.0;100.0;90.0
39;11.0;85.0;98.0;95.0
148;8.8;92.0;98.0;89.0
30;9.3;91.0;91.0;80.0
119;11.0;91.0;94.0;96.0
53;9.3;97.0;93.0;83.0
105;10.1;98.0;98.0;89.0
142;10.5;94.0;99.0;95.0
162;11.6;95.0;99.0;96.0
186;13.0;83.0;97.0;98.0
106;11.0;93.0;98.0;87.0
116;7.9;91.0;97.0;78.0
114;8.8;85.0;98.0;80.0
86;10.8;94.0;92.0;91.0
181;11.8;89.0;98.0;98.0
95;11.8;93.0;97.0;96.0
47;11.2;94.0;90.0;91.0
46;10.6;85.0;99.0;96.0
130;10.8;90.0;95.0;98.0
105;11.0;84.0;96.0;95.0
51;10.7;87.0;100.0;92.0
56;10.1;88.0;95.0;84.0
73;11.9;86.0;99.0;100.0
55;12.8;95.0;100.0;98.0
124;11.4;91.0;97.0;98.0
66;10.5;87.0;99.0;97.0
207;10.9;92.0;99.0;99.0
63;11.6;88.0;93.0;83.0
91;10.0;94.0;97.0;96.0
198;11.0;93.0;98.0;88.0
48;10.8;88.0;98.0;88.0
62;10.9;89.0;100.0;97.0
73;11.6;93.0;97.0;86.0
45;11.4;85.0;94.0;91.0
165;12.2;89.0;99.0;99.0
140;10.7;94.0;92.0;81.0
39;10.1;93.0;98.0;87.0
178;9.8;90.0;96.0;87.0
218;9.2;84.0;91.0;85.0
127;8.7;86.0;95.0;76.0
77;8.5;91.0;94.0;96.0
89;8.7;82.0;89.0;79.0
129;8.9;83.0;89.0;74.0
209;10.0;95.0;94.0;81.0
109;10.0;83.0;95.0;86.0
142;11.5;84.0;99.0;99.0
126;10.0;92.0;100.0;94.0
86;11.1;91.0;96.0;86.0
44;12.1;95.0;96.0;91.0
150;11.2;96.0;97.0;93.0
73;10.8;93.0;91.0;86.0
155;9.5;80.0;97.0;75.0
99;12.9;87.0;97.0;96.0
75;9.7;91.0;96.0;80.0
76;10.2;83.0;100.0;87.0
76;10.2;88.0;97.0;84.0
135;10.9;85.0;96.0;92.0
185;12.5;98.0;98.0;95.0
85;12.7;93.0;97.0;95.0
145;11.7;89.0;96.0;91.0
140;11.8;91.0;99.0;92.0
167;9.0;87.0;93.0;77.0
151;11.9;94.0;98.0;89.0
216;14.2;91.0;99.0;100.0
174;15.1;91.0;99.0;100.0
165;11.7;95.0;94.0;85.0
137;12.4;95.0;99.0;94.0
138;13.2;99.0;98.0;93.0
160;9.8;93.0;98.0;84.0
133;11.0;96.0;97.0;86.0
104;9.8;78.0;97.0;88.0
61;10.5;83.0;98.0;90.0
81;11.5;92.0;98.0;94.0
80;11.2;87.0;99.0;95.0
34;10.6;96.0;100.0;94.0
87;11.3;89.0;100.0;89.0
64;11.0;94.0;98.0;95.0
111;12.5;76.0;97.0;100.0
119;10.8;90.0;99.0;85.0
121;10.8;92.0;93.0;79.0
124;10.6;93.0;95.0;83.0
144;9.0;92.0;94.0;77.0
75;11.8;90.0;97.0;89.0
31;8.0;91.0;97.0;74.0
160;10.6;91.0;99.0;82.0
153;8.7;83.0;92.0;69.0
122;9.0;83.0;94.0;81.0
70;11.8;82.0;92.0;91.0
175;9.0;90.0;97.0;71.0
109;12.2;89.0;99.0;86.0
165;12.9;86.0;98.0;99.0
69;11.8;78.0;99.0;94.0
60;14.3;97.0;100.0;100.0
150;12.4;93.0;99.0;97.0
71;10.3;88.0;99.0;87.0
68;10.1;88.0;93.0;82.0
162;8.1;90.0;93.0;72.0
76;11.0;79.0;97.0;96.0
117;12.5;85.0;97.0;92.0
153;11.4;95.0;98.0;85.0
225;10.4;95.0;98.0;88.0
124;9.5;95.0;98.0;78.0
192;9.1;96.0;97.0;79.0
209;12.0;91.0;98.0;92.0
122;8.6;83.0;87.0;61.0
223;10.1;93.0;96.0;87.0
171;11.5;98.0;99.0;95.0
127;10.4;93.0;97.0;87.0
178;12.6;98.0;98.0;96.0
151;10.1;91.0;96.0;84.0
140;11.2;94.0;100.0;84.0
89;10.0;93.0;96.0;84.0
119;9.1;86.0;94.0;75.0
210;11.9;91.0;98.0;93.0
94;12.9;90.0;99.0;99.0
119;13.5;97.0;99.0;100.0
103;6.9;91.0;92.0;60.0
102;8.0;82.0;92.0;75.0
172;10.6;94.0;92.0;94.0
197;11.0;98.0;98.0;90.0
108;10.7;96.0;94.0;83.0
117;11.8;97.0;99.0;96.0
112;12.4;94.0;90.0;97.0
115;11.4;90.0;96.0;92.0
133;9.1;84.0;97.0;86.0
122;7.1;84.0;85.0;68.0
169;10.1;91.0;96.0;89.0
140;11.2;97.0;98.0;93.0
99;12.1;97.0;94.0;97.0
100;10.2;78.0;98.0;89.0
95;12.2;88.0;93.0;93.0
196;11.3;93.0;98.0;95.0
119;12.8;90.0;97.0;95.0
106;12.5;92.0;98.0;99.0
31;9.6;98.0;97.0;74.0
143;12.6;92.0;99.0;99.0
74;11.0;88.0;94.0;85.0
125;8.8;89.0;94.0;76.0
125;12.1;86.0;95.0;94.0
138;11.0;88.0;96.0;88.0
106;11.8;94.0;96.0;90.0
125;11.4;93.0;97.0;93.0
243;13.0;96.0;100.0;100.0
145;11.9;93.0;100.0;97.0
77;9.5;91.0;95.0;77.0
45;11.5;90.0;96.0;91.0
75;10.9;92.0;100.0;93.0
39;11.7;90.0;95.0;92.0
127;8.4;89.0;96.0;80.0
86;9.7;95.0;96.0;84.0
91;11.6;92.0;96.0;97.0
85;9.6;92.0;97.0;82.0
140;10.1;88.0;97.0;93.0
139;11.0;95.0;99.0;89.0
146;11.8;94.0;99.0;95.0
93;9.3;97.0;96.0;91.0
144;10.1;96.0;97.0;89.0
45;11.4;85.0;98.0;82.0
137;7.9;91.0;93.0;72.0
116;11.6;94.0;99.0;91.0
95;10.2;85.0;97.0;87.0
58;8.8;86.0;96.0;83.0
136;14.3;95.0;99.0;100.0
149;11.0;85.0;99.0;99.0
70;10.3;96.0;99.0;97.0
133;14.0;94.0;99.0;100.0
109;12.6;97.0;100.0;98.0
154;10.8;91.0;92.0;83.0
91;11.2;94.0;98.0;89.0
172;11.5;94.0;98.0;95.0
124;9.3;91.0;97.0;85.0
185;10.0;93.0;99.0;86.0
120;9.2;93.0;98.0;75.0
108;11.1;91.0;97.0;86.0
126;10.0;89.0;98.0;89.0
157;12.3;94.0;99.0;96.0
109;8.1;91.0;99.0;71.0
183;9.6;93.0;95.0;85.0
131;11.3;95.0;98.0;89.0
126;11.3;94.0;98.0;92.0
161;10.7;96.0;96.0;86.0
82;11.6;97.0;97.0;93.0
106;12.1;90.0;99.0;95.0
42;11.1;85.0;100.0;93.0
48;10.4;94.0;98.0;90.0
111;11.5;88.0;97.0;77.0
89;9.6;93.0;98.0;72.0
116;10.8;92.0;100.0;87.0
64;10.8;89.0;100.0;88.0
54;9.5;94.0;100.0;74.0
44;12.0;89.0;98.0;95.0
104;10.8;98.0;97.0;90.0
92;10.5;89.0;100.0;93.0
37;10.7;81.0;95.0;95.0
126;11.5;87.0;99.0;98.0
95;11.1;89.0;95.0;94.0
112;10.2;92.0;95.0;85.0
119;11.4;91.0;99.0;90.0
191;9.8;94.0;97.0;83.0
59;9.4;94.0;100.0;92.0
84;10.1;92.0;97.0;86.0
73;9.5;85.0;100.0;97.0
41;8.1;73.0;95.0;83.0
115;10.1;93.0;97.0;83.0
59;10.5;76.0;99.0;90.0
154;10.5;89.0;98.0;89.0
38;11.2;100.0;95.0;95.0
109;10.5;97.0;99.0;87.0
93;7.7;77.0;78.0;62.0
98;11.3;85.0;98.0;84.0
46;11.1;90.0;100.0;100.0
76;12.1;83.0;95.0;96.0
92;9.6;95.0;96.0;77.0
143;10.4;92.0;95.0;90.0
213;12.5;94.0;97.0;92.0
63;7.6;75.0;88.0;75.0
110;11.4;93.0;100.0;90.0
206;8.7;85.0;97.0;83.0
81;8.1;84.0;96.0;77.0
64;8.9;84.0;97.0;84.0
97;8.8;96.0;93.0;84.0
128;11.8;95.0;100.0;91.0
107;10.8;65.0;96.0;83.0
64;10.7;43.0;97.0;88.0
149;12.7;87.0;97.0;99.0
85;8.9;95.0;95.0;74.0
177;11.3;95.0;98.0;99.0
61;10.4;93.0;100.0;97.0
53;12.5;94.0;96.0;98.0
36;11.5;89.0;97.0;94.0
51;10.6;93.0;91.0;100.0
149;12.0;90.0;99.0;99.0
66;10.7;87.0;100.0;76.0
134;11.8;90.0;97.0;95.0
153;11.8;91.0;97.0;89.0
140;13.5;95.0;99.0;99.0
51;11.5;77.0;93.0;98.0
66;9.9;72.0;94.0;88.0
100;12.2;94.0;100.0;97.0
176;12.9;94.0;99.0;99.0
245;12.5;94.0;100.0;99.0
107;9.4;78.0;95.0;70.0
65;8.4;89.0;92.0;71.0
68;8.0;90.0;94.0;71.0
101;8.6;82.0;86.0;79.0
127;10.3;85.0;92.0;87.0
170;12.6;90.0;100.0;99.0
110;11.2;98.0;97.0;95.0
58;9.7;92.0;96.0;84.0
72;10.7;97.0;100.0;93.0
87;13.1;95.0;98.0;92.0
167;10.8;96.0;98.0;92.0
88;10.0;97.0;98.0;90.0
189;12.2;94.0;98.0;99.0
258;14.9;95.0;100.0;100.0
174;13.0;87.0;99.0;99.0
135;10.7;95.0;99.0;91.0
69;10.7;96.0;91.0;81.0
128;11.4;93.0;98.0;98.0
113;10.0;83.0;91.0;83.0
127;10.8;96.0;97.0;94.0
112;9.9;94.0;95.0;83.0
85;9.0;85.0;92.0;86.0
97;11.5;86.0;100.0;86.0
112;12.5;93.0;98.0;99.0
190;9.5;87.0;99.0;78.0
143;11.0;94.0;98.0;92.0
70;10.3;80.0;92.0;90.0
96;12.9;95.0;99.0;97.0
55;9.9;79.0;98.0;98.0
69;10.1;94.0;93.0;80.0
68;9.8;76.0;94.0;91.0
95;9.0;89.0;98.0;69.0
180;10.1;92.0;97.0;88.0
37;11.4;82.0;86.0;89.0
59;12.1;95.0;98.0;97.0
88;11.9;93.0;98.0;97.0
162;11.4;93.0;98.0;93.0
118;11.9;91.0;91.0;93.0
87;11.3;90.0;99.0;95.0
95;9.0;84.0;94.0;91.0
36;10.1;93.0;100.0;86.0
47;9.2;93.0;98.0;79.0
42;7.7;82.0;82.0;71.0
187;11.6;92.0;99.0;96.0
103;12.2;95.0;100.0;94.0
128;11.6;98.0;99.0;96.0
150;12.5;96.0;100.0;99.0
148;10.1;88.0;93.0;76.0
153;10.2;85.0;97.0;81.0
164;12.1;95.0;98.0;91.0
176;11.3;94.0;99.0;98.0
69;10.8;89.0;97.0;91.0
53;10.0;89.0;90.0;85.0
84;10.7;85.0;100.0;94.0
133;11.8;94.0;99.0;98.0
85;11.8;82.0;99.0;88.0
91;10.3;91.0;97.0;77.0
54;9.1;91.0;98.0;85.0
57;9.9;92.0;97.0;89.0
75;10.2;98.0;96.0;85.0
101;10.9;96.0;96.0;96.0
70;10.6;85.0;94.0;93.0
79;10.4;85.0;98.0;95.0
78;11.4;89.0;88.0;97.0
78;12.4;92.0;98.0;100.0
47;9.6;81.0;98.0;98.0
75;10.0;94.0;99.0;85.0
47;9.9;94.0;96.0;81.0
42;9.2;89.0;98.0;100.0
80;11.0;77.0;98.0;81.0
95;11.2;99.0;100.0;92.0
100;9.2;93.0;95.0;86.0
112;8.0;90.0;97.0;88.0
186;12.9;94.0;98.0;99.0
206;13.0;93.0;98.0;98.0
108;11.1;86.0;99.0;97.0
134;9.2;93.0;98.0;92.0
138;11.1;95.0;99.0;91.0
64;11.1;94.0;98.0;91.0
44;11.3;84.0;94.0;100.0
81;7.7;91.0;94.0;79.0
50;8.1;93.0;100.0;86.0
60;9.6;96.0;100.0;90.0
106;10.6;93.0;100.0;87.0
46;10.9;98.0;98.0;96.0
34;11.2;97.0;97.0;91.0
98;11.0;98.0;99.0;93.0
43;11.1;89.0;100.0;95.0
64;10.3;90.0;100.0;91.0
116;11.0;89.0;100.0;98.0
214;13.2;89.0;99.0;100.0
69;10.4;84.0;98.0;86.0
114;10.6;95.0;98.0;93.0
84;10.8;83.0;99.0;93.0
96;9.6;89.0;87.0;76.0
108;10.5;91.0;95.0;93.0
85;10.4;91.0;88.0;94.0
104;11.3;90.0;95.0;95.0
72;8.9;92.0;91.0;86.0
94;10.9;91.0;99.0;97.0
100;7.1;94.0;92.0;71.0
91;8.5;90.0;91.0;73.0
66;10.4;93.0;92.0;86.0
101;10.8;83.0;97.0;97.0
72;9.3;80.0;96.0;85.0
44;10.6;54.0;96.0;95.0
134;8.9;89.0;87.0;84.0
140;10.5;91.0;98.0;86.0
51;8.1;98.0;96.0;84.0
69;9.4;85.0;98.0;87.0
106;8.9;96.0;100.0;92.0
35;8.4;85.0;92.0;83.0
69;9.1;90.0;100.0;90.0
31;9.4;93.0;100.0;100.0
75;11.2;85.0;100.0;89.0
149;10.6;89.0;97.0;85.0
77;10.6;96.0;100.0;92.0
57;10.4;97.0;96.0;93.0
59;7.6;;95.0;81.0
135;11.0;84.0;100.0;96.0
204;12.6;88.0;100.0;100.0
33;10.9;85.0;90.0;100.0
92;11.5;95.0;99.0;97.0
117;11.4;97.0;100.0;97.0
30;11.0;97.0;100.0;100.0
80;9.9;83.0;98.0;84.0
73;10.7;91.0;100.0;90.0
45;11.8;95.0;98.0;93.0
145;9.0;94.0;94.0;86.0
87;10.2;92.0;99.0;97.0
189;8.8;93.0;95.0;76.0
98;7.2;93.0;94.0;57.0
118;10.7;92.0;97.0;88.0
58;9.8;96.0;98.0;88.0
133;8.9;88.0;94.0;82.0
90;8.2;89.0;93.0;73.0
157;10.0;92.0;98.0;90.0
60;10.2;95.0;92.0;92.0
167;10.4;86.0;99.0;95.0
118;9.8;82.0;97.0;87.0
95;8.5;79.0;90.0;75.0
201;13.8;94.0;100.0;98.0
85;11.6;87.0;99.0;95.0
323;14.1;95.0;99.0;100.0
161;11.3;91.0;98.0;91.0
112;9.6;93.0;98.0;94.0
46;12.3;93.0;100.0;93.0
70;10.3;86.0;96.0;93.0
43;11.5;85.0;93.0;95.0
95;9.4;89.0;94.0;76.0
94;10.0;89.0;98.0;90.0
62;8.9;83.0;95.0;76.0
91;10.2;95.0;97.0;86.0
83;10.6;90.0;99.0;93.0
67;8.6;87.0;93.0;88.0
99;8.0;94.0;98.0;79.0
56;9.4;83.0;99.0;80.0
133;11.2;98.0;97.0;95.0
67;8.4;91.0;100.0;75.0
171;12.8;83.0;99.0;100.0
137;13.3;89.0;99.0;100.0
117;11.9;88.0;99.0;98.0
96;12.0;81.0;99.0;98.0
95;10.3;83.0;98.0;98.0
91;9.5;80.0;99.0;99.0
50;12.8;89.0;98.0;100.0
218;11.6;90.0;97.0;100.0
82;9.5;94.0;100.0;80.0
89;7.2;81.0;100.0;83.0
83;10.8;95.0;99.0;86.0
177;10.1;96.0;95.0;93.0
70;8.5;88.0;96.0;77.0
157;10.3;93.0;98.0;92.0
